,,,,,,,,Hintergrund,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Hintergrund,Anzahl Streifen,Zusätzliches Element?,Zusätzlich andere,Signatur,Clustergröße,Rechtwinklig?,Rahmen?,Gösch?,Dreieck von links?,Dreiecksflächen,Hintergrundtyp,W-Streifen,3W,5W,S-Streifen,S-Anordnung,Kreuzausrichtung,Kreuzarme,Diagonal Richtung,Diagonal Anzahl Streifen,SW Streifen,Spezial,Zusatzelemente,Spezial ganz zum Schluss fragen,Durchgehende waagerechte Streifen,3W,5W,Durchgehende senkrechte Streifen,Senkrechter Streifen wo?,Kreuz teilt die Flagge in Flächen ein,Die Arme des Kreuzes sehen wie aus?,Diagonale Linie steigend,Diagonale Linie fallend,Dreiecksform,Dreiecksflächen,Gösch,,,,All flags in a pocket!
../images/pictures/flags96/Azerbaijan.jpg,,Azerbaijan,1,3,3,Mond + Stern(e),1|0|0|0|x|0|3|0|x|x|x|x|x|x|x|x|x,36,1,0,0,0,x,0,3,0,x,x,x,x,x,x,x,x,x,1,0,3,1,0,0,0,0,0,0,0,0,0,0,,,,
../images/pictures/flags96/Bahamas.jpg,,Bahamas,7,,,,1|0|0|1|0|0|3|0|x|x|x|x|x|x|x|x|x,5,1,0,0,1,0,0,3,0,x,x,x,x,x,x,x,x,x,0,0,3,1,0,0,0,0,0,0,0,1,0,0,,,,
../images/pictures/flags96/Bahrain.jpg,,Bahrain,8,,,,1|0|0|0|x|7|x|x|x|x|x|x|x|x|x|x|1,2,1,0,0,0,x,7,x,x,x,x,x,x,x,x,x,x,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,
../images/pictures/flags96/Bangladesh.jpg,,Bangladesh,6,,,,1|0|0|0|x|4|x|x|x|x|x|x|x|x|x|x|x,22,1,0,0,0,x,4,x,x,x,x,x,x,x,x,x,x,x,1,0,1,0,0,1,0,0,0,0,0,0,0,0,,,,
../images/pictures/flags96/Barbados.jpg,,Barbados,2,,,,1|0|0|0|x|1|x|x|x|3|0|x|x|x|x|x|x,20,1,0,0,0,x,1,x,x,x,3,0,x,x,x,x,x,x,1,0,0,0,0,3,0,0,0,0,0,0,0,0,,,,
../images/pictures/flags96/Belarus.jpg,,Belarus,8,,,,1|0|0|0|x|5|x|x|x|x|x|x|x|x|x|2|x,4,1,0,0,0,x,5,x,x,x,x,x,x,x,x,x,2,x,1,0,0,0,0,1,1,0,0,0,0,0,0,0,,,,
../images/pictures/flags96/Belgium.jpg,,Belgium,2,,,,1|0|0|0|x|1|x|x|x|3|0|x|x|x|x|x|x,20,1,0,0,0,x,1,x,x,x,3,0,x,x,x,x,x,x,0,0,0,0,0,3,0,0,0,0,0,0,0,0,,,,
../images/pictures/flags96/Belize.jpg,,Belize,8,,,,1|0|0|0|x|0|3|1|x|x|x|x|x|x|x|x|x,8,1,0,0,0,x,0,3,1,x,x,x,x,x,x,x,x,x,1,0,3,2,0,0,0,0,0,0,0,0,0,0,,,,
../images/pictures/flags96/Benin.jpg,,Benin,8,,,,1|0|0|0|x|5|x|x|x|x|x|x|x|x|x|2|x,4,1,0,0,0,x,5,x,x,x,x,x,x,x,x,x,2,x,0,0,0,0,0,1,1,0,0,0,0,0,0,0,,,,
../images/pictures/flags96/Bermuda.jpg,,Bermuda,6,,,,1|0|1|0|x|4|x|x|x|x|x|x|x|x|x|x|x,10,1,0,1,0,x,4,x,x,x,x,x,x,x,x,x,x,x,1,0,1,0,0,1,0,0,0,0,0,0,0,1,,,,
../images/pictures/flags96/Bhutan.jpg,,Bhutan,4,,,,1|0|0|0|x|3|x|x|x|x|x|x|x|0|0|x|x,1,1,0,0,0,x,3,x,x,x,x,x,x,x,0,0,x,x,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,,,,
../images/pictures/flags96/Bolivia.jpg,,Bolivia,1,3,1,,1|0|0|0|x|0|3|0|x|x|x|x|x|x|x|x|x,36,1,0,0,0,x,0,3,0,x,x,x,x,x,x,x,x,x,0,0,3,1,0,0,0,0,0,0,0,0,0,0,,,,
../images/pictures/flags96/Bosnia_and_Herzegovina.jpg,,Bosnia_and_Herzegovina,8,,,,1|0|0|0|x|7|x|x|x|x|x|x|x|x|x|x|2,1,1,0,0,0,x,7,x,x,x,x,x,x,x,x,x,x,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,
../images/pictures/flags96/Botswana.jpg,,Botswana,1,5,1,,1|0|0|0|x|0|5|x|0|x|x|x|x|x|x|x|x,4,1,0,0,0,x,0,5,x,0,x,x,x,x,x,x,x,x,0,0,5,0,1,0,0,0,0,0,0,0,0,0,,,,
../images/pictures/flags96/Brazil.jpg,,Brazil,6,,,,1|0|0|0|x|4|x|x|x|x|x|x|x|x|x|x|x,22,1,0,0,0,x,4,x,x,x,x,x,x,x,x,x,x,x,1,0,1,0,0,1,0,0,0,0,0,0,0,0,,,,
../images/pictures/flags96/Brunei.jpg,,Brunei,4,,,,1|0|0|0|x|3|x|x|x|x|x|x|x|1|2|x|x,1,1,0,0,0,x,3,x,x,x,x,x,x,x,1,2,x,x,1,0,0,0,0,0,0,0,0,0,2,0,0,0,,,,
../images/pictures/flags96/Bulgaria.jpg,,Bulgaria,1,3,1,,1|0|0|0|x|0|3|0|x|x|x|x|x|x|x|x|x,36,1,0,0,0,x,0,3,0,x,x,x,x,x,x,x,x,x,0,0,3,1,0,0,0,0,0,0,0,0,0,0,,,,
../images/pictures/flags96/Burkina_Faso.jpg,,Burkina_Faso,1,2,3,Stern(e),1|0|0|0|x|0|2|x|x|x|x|x|x|x|x|x|x,12,1,0,0,0,x,0,2,x,x,x,x,x,x,x,x,x,x,1,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,
../images/pictures/flags96/Burundi.jpg,,Burundi,3,,,,1|0|0|0|x|2|x|x|x|x|x|1|0|x|x|x|x,3,1,0,0,0,x,2,x,x,x,x,x,1,0,x,x,x,x,1,0,0,0,0,0,0,0,0,1,1,0,0,0,,,,
../images/pictures/flags96/Cambodia.jpg,,Cambodia,1,3,3,Speziell,1|0|0|0|x|0|3|1|x|x|x|x|x|x|x|x|x,8,1,0,0,0,x,0,3,1,x,x,x,x,x,x,x,x,x,1,0,3,2,0,0,0,0,0,0,0,0,0,0,,,,
../images/pictures/flags96/Cameroon.jpg,,Cameroon,2,,,,1|0|0|0|x|1|x|x|x|3|0|x|x|x|x|x|x,20,1,0,0,0,x,1,x,x,x,3,0,x,x,x,x,x,x,1,0,0,0,0,3,0,0,0,0,0,0,0,0,,,,
../images/pictures/flags96/Canada.jpg,,Canada,2,,,,1|0|0|0|x|1|x|x|x|3|1|x|x|x|x|x|x,2,1,0,0,0,x,1,x,x,x,3,1,x,x,x,x,x,x,1,0,0,0,0,3,0,0,0,0,0,0,0,0,,,,
../images/pictures/flags96/Cape_Verde.jpg,,Cape_Verde,1,5,3,Stern(e),1|0|0|0|x|0|5|x|4|x|x|x|x|x|x|x|x,1,1,0,0,0,x,0,5,x,4,x,x,x,x,x,x,x,x,1,0,5,0,5,0,0,0,0,0,0,0,0,0,,,,
../images/pictures/flags96/Cayman_Islands.jpg,,Cayman_Islands,6,,,,1|0|1|0|x|4|x|x|x|x|x|x|x|x|x|x|x,10,1,0,1,0,x,4,x,x,x,x,x,x,x,x,x,x,x,1,0,1,0,0,1,0,0,0,0,0,0,0,1,,,,
../images/pictures/flags96/Central_African_Republic.jpg,,Central_African_Republic,8,,,,1|0|0|0|x|7|x|x|x|x|x|x|x|x|x|x|3,1,1,0,0,0,x,7,x,x,x,x,x,x,x,x,x,x,3,1,0,0,0,0,1,2,0,0,0,0,0,0,0,,,,
../images/pictures/flags96/Chad.jpg,,Chad,2,,,,1|0|0|0|x|1|x|x|x|3|0|x|x|x|x|x|x,20,1,0,0,0,x,1,x,x,x,3,0,x,x,x,x,x,x,0,0,0,0,0,3,0,0,0,0,0,0,0,0,,,,
../images/pictures/flags96/Chile.jpg,,Chile,1,2,2,,1|0|1|0|x|0|2|x|x|x|x|x|x|x|x|x|x,1,1,0,1,0,x,0,2,x,x,x,x,x,x,x,x,x,x,1,0,2,0,0,0,0,0,0,0,0,0,0,1,,,,
../images/pictures/flags96/China.jpg,,China,6,,,,1|0|0|0|x|4|x|x|x|x|x|x|x|x|x|x|x,22,1,0,0,0,x,4,x,x,x,x,x,x,x,x,x,x,x,1,0,1,0,0,1,0,0,0,0,0,0,0,0,,,,
../images/pictures/flags96/Colombia.jpg,,Colombia,1,3,1,,1|0|0|0|x|0|3|4|x|x|x|x|x|x|x|x|x,2,1,0,0,0,x,0,3,4,x,x,x,x,x,x,x,x,x,0,0,3,4,0,0,0,0,0,0,0,0,0,0,,,,
../images/pictures/flags96/Comoros.jpg,,Comoros,7,,,,1|0|0|1|0|0|4|x|x|x|x|x|x|x|x|x|x,1,1,0,0,1,0,0,4,x,x,x,x,x,x,x,x,x,x,1,0,4,0,0,0,0,0,0,0,0,1,0,0,,,,
../images/pictures/flags96/Cook_Islands.jpg,,Cook_Islands,6,,,,1|0|1|0|x|4|x|x|x|x|x|x|x|x|x|x|x,10,1,0,1,0,x,4,x,x,x,x,x,x,x,x,x,x,x,1,0,1,0,0,1,0,0,0,0,0,0,0,1,,,,
../images/pictures/flags96/Costa_Rica.jpg,,Costa_Rica,1,5,3,Speziell,1|0|0|0|x|0|5|x|2|x|x|x|x|x|x|x|x,3,1,0,0,0,x,0,5,x,2,x,x,x,x,x,x,x,x,1,0,5,0,3,0,0,0,0,0,0,0,0,0,,,,
../images/pictures/flags96/Croatia.jpg,,Croatia,1,3,3,Speziell,1|0|0|0|x|0|3|0|x|x|x|x|x|x|x|x|x,36,1,0,0,0,x,0,3,0,x,x,x,x,x,x,x,x,x,1,0,3,1,0,0,0,0,0,0,0,0,0,0,,,,
../images/pictures/flags96/Cuba.jpg,,Cuba,7,,,,1|0|0|1|0|0|5|x|1|x|x|x|x|x|x|x|x,2,1,0,0,1,0,0,5,x,1,x,x,x,x,x,x,x,x,1,0,5,0,2,0,0,0,0,0,0,1,0,0,,,,
../images/pictures/flags96/Cyprus.jpg,,Cyprus,6,,,,1|0|0|0|x|4|x|x|x|x|x|x|x|x|x|x|x,22,1,0,0,0,x,4,x,x,x,x,x,x,x,x,x,x,x,1,0,1,0,0,1,0,0,0,0,0,0,0,0,,,,
../images/pictures/flags96/Czech_Republic.jpg,,Czech_Republic,7,,,,1|0|0|1|0|0|2|x|x|x|x|x|x|x|x|x|x,3,1,0,0,1,0,0,2,x,x,x,x,x,x,x,x,x,x,0,0,2,0,0,0,0,0,0,0,0,1,0,0,,,,
../images/pictures/flags96/Democratic_Republic_of_the_Congo.jpg,,Democratic_Republic_of_the_Congo,4,,,,1|0|0|0|x|3|x|x|x|x|x|x|x|0|3|x|x,4,1,0,0,0,x,3,x,x,x,x,x,x,x,0,3,x,x,1,0,0,0,0,0,0,0,0,3,0,0,0,0,,,,
../images/pictures/flags96/Denmark.jpg,,Denmark,3,,,,1|0|0|0|x|2|x|x|x|x|x|0|0|x|x|x|x,6,1,0,0,0,x,2,x,x,x,x,x,0,0,x,x,x,x,0,0,1,0,0,1,0,1,1,0,0,0,0,0,,,,
../images/pictures/flags96/Djibouti.jpg,,Djibouti,7,,,,1|0|0|1|0|0|2|x|x|x|x|x|x|x|x|x|x,3,1,0,0,1,0,0,2,x,x,x,x,x,x,x,x,x,x,1,0,2,0,0,0,0,0,0,0,0,1,0,0,,,,
../images/pictures/flags96/Dominica.jpg,,Dominica,3,,,,1|0|0|0|x|2|x|x|x|x|x|0|1|x|x|x|x,1,1,0,0,0,x,2,x,x,x,x,x,0,1,x,x,x,x,1,0,3,0,0,3,0,1,2,0,0,0,0,0,,,,
../images/pictures/flags96/Dominican_Republic.jpg,,Dominican_Republic,3,,,,1|0|0|0|x|2|x|x|x|x|x|0|0|x|x|x|x,6,1,0,0,0,x,2,x,x,x,x,x,0,0,x,x,x,x,1,0,1,0,0,1,0,1,1,0,0,0,0,0,,,,
../images/pictures/flags96/East_Timor.jpg,,East_Timor,7,,,,1|0|0|4|2|4|x|x|x|x|x|x|x|x|x|x|x,1,1,0,0,4,2,4,x,x,x,x,x,x,x,x,x,x,x,1,0,0,0,0,0,0,0,0,0,0,4,2,0,,,,
../images/pictures/flags96/Ecuador.jpg,,Ecuador,1,3,3,Speziell,1|0|0|0|x|0|3|4|x|x|x|x|x|x|x|x|x,2,1,0,0,0,x,0,3,4,x,x,x,x,x,x,x,x,x,1,0,3,4,0,0,0,0,0,0,0,0,0,0,,,,
../images/pictures/flags96/Egypt.jpg,,Egypt,1,3,3,Speziell,1|0|0|0|x|0|3|0|x|x|x|x|x|x|x|x|x,36,1,0,0,0,x,0,3,0,x,x,x,x,x,x,x,x,x,1,0,3,1,0,0,0,0,0,0,0,0,0,0,,,,
../images/pictures/flags96/El_Salvador.jpg,,El_Salvador,1,3,3,Speziell,1|0|0|0|x|0|3|0|x|x|x|x|x|x|x|x|x,36,1,0,0,0,x,0,3,0,x,x,x,x,x,x,x,x,x,1,0,3,1,0,0,0,0,0,0,0,0,0,0,,,,
../images/pictures/flags96/England.jpg,,England,3,,,,1|0|0|0|x|2|x|x|x|x|x|0|0|x|x|x|x,6,1,0,0,0,x,2,x,x,x,x,x,0,0,x,x,x,x,0,0,1,0,0,1,0,1,1,0,0,0,0,0,,,,
../images/pictures/flags96/Equatorial_Guinea.jpg,,Equatorial_Guinea,7,,,,1|0|0|1|0|0|3|0|x|x|x|x|x|x|x|x|x,5,1,0,0,1,0,0,3,0,x,x,x,x,x,x,x,x,x,1,0,3,1,0,0,0,0,0,0,0,1,0,0,,,,
../images/pictures/flags96/Eritrea.jpg,,Eritrea,7,,,,1|0|0|5|0|0|2|x|x|x|x|x|x|x|x|x|x,1,1,0,0,5,0,0,2,x,x,x,x,x,x,x,x,x,x,1,0,2,0,0,0,0,0,0,0,0,5,0,0,,,,
../images/pictures/flags96/Estonia.jpg,,Estonia,1,3,1,,1|0|0|0|x|0|3|0|x|x|x|x|x|x|x|x|x,36,1,0,0,0,x,0,3,0,x,x,x,x,x,x,x,x,x,0,0,3,1,0,0,0,0,0,0,0,0,0,0,,,,
../images/pictures/flags96/Ethiopia.jpg,,Ethiopia,1,3,3,Kreis,1|0|0|0|x|0|3|0|x|x|x|x|x|x|x|x|x,36,1,0,0,0,x,0,3,0,x,x,x,x,x,x,x,x,x,1,0,3,1,0,0,0,0,0,0,0,0,0,0,,,,
../images/pictures/flags96/Fiji.jpg,,Fiji,6,,,,1|0|1|0|x|4|x|x|x|x|x|x|x|x|x|x|x,10,1,0,1,0,x,4,x,x,x,x,x,x,x,x,x,x,x,1,0,1,0,0,1,0,0,0,0,0,0,0,1,,,,
../images/pictures/flags96/Finland.jpg,,Finland,3,,,,1|0|0|0|x|2|x|x|x|x|x|0|0|x|x|x|x,6,1,0,0,0,x,2,x,x,x,x,x,0,0,x,x,x,x,0,0,1,0,0,1,0,1,1,0,0,0,0,0,,,,
../images/pictures/flags96/France.jpg,,France,2,,,,1|0|0|0|x|1|x|x|x|3|0|x|x|x|x|x|x,20,1,0,0,0,x,1,x,x,x,3,0,x,x,x,x,x,x,0,0,0,0,0,3,0,0,0,0,0,0,0,0,,,,
../images/pictures/flags96/Gabon.jpg,,Gabon,1,3,1,,1|0|0|0|x|0|3|0|x|x|x|x|x|x|x|x|x,36,1,0,0,0,x,0,3,0,x,x,x,x,x,x,x,x,x,0,0,3,1,0,0,0,0,0,0,0,0,0,0,,,,
../images/pictures/flags96/Georgia.jpg,,Georgia,3,,,,1|0|0|0|x|2|x|x|x|x|x|0|0|x|x|x|x,6,1,0,0,0,x,2,x,x,x,x,x,0,0,x,x,x,x,1,0,1,0,0,1,0,1,1,0,0,0,0,0,,,,
../images/pictures/flags96/Germany.jpg,,Germany,1,3,1,,1|0|0|0|x|0|3|0|x|x|x|x|x|x|x|x|x,36,1,0,0,0,x,0,3,0,x,x,x,x,x,x,x,x,x,0,0,3,1,0,0,0,0,0,0,0,0,0,0,,,,
../images/pictures/flags96/Ghana.jpg,,Ghana,1,3,3,Stern(e),1|0|0|0|x|0|3|0|x|x|x|x|x|x|x|x|x,36,1,0,0,0,x,0,3,0,x,x,x,x,x,x,x,x,x,1,0,3,1,0,0,0,0,0,0,0,0,0,0,,,,
../images/pictures/flags96/Greece.jpg,,Greece,1,9,2,,1|0|1|0|x|0|9|x|x|x|x|x|x|x|x|x|x,2,1,0,1,0,x,0,9,x,x,x,x,x,x,x,x,x,x,1,0,9,0,0,0,0,0,0,0,0,0,0,1,,,,
../images/pictures/flags96/Greenland.jpg,,Greenland,1,2,3,Kreis,1|0|0|0|x|0|2|x|x|x|x|x|x|x|x|x|x,12,1,0,0,0,x,0,2,x,x,x,x,x,x,x,x,x,x,1,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,
../images/pictures/flags96/Grenada.jpg,,Grenada,5,,,,1|1|0|0|x|2|x|x|x|x|x|1|3|x|x|x|x,1,1,1,0,0,x,2,x,x,x,x,x,1,3,x,x,x,x,1,1,2,0,0,2,0,0,0,0,0,0,0,0,,,,
../images/pictures/flags96/Guam.jpg,,Guam,5,,,,1|1|0|0|x|0|2|x|x|x|x|x|x|x|x|x|x,3,1,1,0,0,x,0,2,x,x,x,x,x,x,x,x,x,x,1,0,2,0,0,2,0,0,0,0,0,0,0,0,,,,
../images/pictures/flags96/Guatemala.jpg,,Guatemala,2,,,,1|0|0|0|x|1|x|x|x|3|0|x|x|x|x|x|x,20,1,0,0,0,x,1,x,x,x,3,0,x,x,x,x,x,x,1,0,0,0,0,3,0,0,0,0,0,0,0,0,,,,
../images/pictures/flags96/Guinea.jpg,,Guinea,2,,,,1|0|0|0|x|1|x|x|x|3|0|x|x|x|x|x|x,20,1,0,0,0,x,1,x,x,x,3,0,x,x,x,x,x,x,0,0,0,0,0,3,0,0,0,0,0,0,0,0,,,,
../images/pictures/flags96/Guinea-Bissau.jpg,,Guinea-Bissau,8,,,,1|0|0|0|x|5|x|x|x|x|x|x|x|x|x|2|x,4,1,0,0,0,x,5,x,x,x,x,x,x,x,x,x,2,x,1,0,0,0,0,1,1,0,0,0,0,0,0,0,,,,
../images/pictures/flags96/Guyana.jpg,,Guyana,7,,,,1|0|0|4|3|4|x|x|x|x|x|x|x|x|x|x|x,1,1,0,0,4,3,4,x,x,x,x,x,x,x,x,x,x,x,0,0,1,0,0,1,0,0,0,0,0,4,3,0,,,,
../images/pictures/flags96/Haiti.jpg,,Haiti,1,2,3,Speziell,1|0|0|0|x|0|2|x|x|x|x|x|x|x|x|x|x,12,1,0,0,0,x,0,2,x,x,x,x,x,x,x,x,x,x,1,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,
../images/pictures/flags96/Honduras.jpg,,Honduras,1,3,3,Stern(e),1|0|0|0|x|0|3|0|x|x|x|x|x|x|x|x|x,36,1,0,0,0,x,0,3,0,x,x,x,x,x,x,x,x,x,1,0,3,1,0,0,0,0,0,0,0,0,0,0,,,,
../images/pictures/flags96/Hong_Kong.jpg,,Hong_Kong,6,,,,1|0|0|0|x|4|x|x|x|x|x|x|x|x|x|x|x,22,1,0,0,0,x,4,x,x,x,x,x,x,x,x,x,x,x,1,0,1,0,0,1,0,0,0,0,0,0,0,0,,,,
../images/pictures/flags96/Hungary.jpg,,Hungary,1,3,1,,1|0|0|0|x|0|3|0|x|x|x|x|x|x|x|x|x,36,1,0,0,0,x,0,3,0,x,x,x,x,x,x,x,x,x,0,0,3,1,0,0,0,0,0,0,0,0,0,0,,,,
../images/pictures/flags96/Iceland.jpg,,Iceland,3,,,,1|0|0|0|x|2|x|x|x|x|x|0|2|x|x|x|x,2,1,0,0,0,x,2,x,x,x,x,x,0,2,x,x,x,x,0,0,1,0,0,1,0,1,3,0,0,0,0,0,,,,
../images/pictures/flags96/India.jpg,,India,1,3,3,Speziell,1|0|0|0|x|0|3|0|x|x|x|x|x|x|x|x|x,36,1,0,0,0,x,0,3,0,x,x,x,x,x,x,x,x,x,1,0,3,1,0,0,0,0,0,0,0,0,0,0,,,,
../images/pictures/flags96/Indonesia.jpg,,Indonesia,1,2,1,,1|0|0|0|x|0|2|x|x|x|x|x|x|x|x|x|x,12,1,0,0,0,x,0,2,x,x,x,x,x,x,x,x,x,x,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,
../images/pictures/flags96/Iran.jpg,,Iran,1,3,3,Speziell,1|0|0|0|x|0|3|0|x|x|x|x|x|x|x|x|x,36,1,0,0,0,x,0,3,0,x,x,x,x,x,x,x,x,x,1,0,3,1,0,0,0,0,0,0,0,0,0,0,,,,
../images/pictures/flags96/Iraq.jpg,,Iraq,1,3,3,Speziell,1|0|0|0|x|0|3|0|x|x|x|x|x|x|x|x|x,36,1,0,0,0,x,0,3,0,x,x,x,x,x,x,x,x,x,1,0,3,1,0,0,0,0,0,0,0,0,0,0,,,,
../images/pictures/flags96/Ireland.jpg,,Ireland,2,,,,1|0|0|0|x|1|x|x|x|3|0|x|x|x|x|x|x,20,1,0,0,0,x,1,x,x,x,3,0,x,x,x,x,x,x,0,0,0,0,0,3,0,0,0,0,0,0,0,0,,,,
../images/pictures/flags96/Israel.jpg,,Israel,1,5,3,Stern(e),1|0|0|0|x|0|5|x|2|x|x|x|x|x|x|x|x,3,1,0,0,0,x,0,5,x,2,x,x,x,x,x,x,x,x,1,0,5,0,3,0,0,0,0,0,0,0,0,0,,,,
../images/pictures/flags96/Italy.jpg,,Italy,2,,,,1|0|0|0|x|1|x|x|x|3|0|x|x|x|x|x|x,20,1,0,0,0,x,1,x,x,x,3,0,x,x,x,x,x,x,0,0,0,0,0,3,0,0,0,0,0,0,0,0,,,,
../images/pictures/flags96/Ivorycoast.jpg,,Ivorycoast,2,,,,1|0|0|0|x|1|x|x|x|3|0|x|x|x|x|x|x,20,1,0,0,0,x,1,x,x,x,3,0,x,x,x,x,x,x,0,0,0,0,0,3,0,0,0,0,0,0,0,0,,,,
../images/pictures/flags96/Jamaica.jpg,,Jamaica,3,,,,1|0|0|0|x|2|x|x|x|x|x|1|0|x|x|x|x,3,1,0,0,0,x,2,x,x,x,x,x,1,0,x,x,x,x,0,0,0,0,0,0,0,2,1,1,1,0,0,0,,,,
../images/pictures/flags96/Japan.jpg,,Japan,6,,,,1|0|0|0|x|4|x|x|x|x|x|x|x|x|x|x|x,22,1,0,0,0,x,4,x,x,x,x,x,x,x,x,x,x,x,1,0,1,0,0,1,0,0,0,0,0,0,0,0,,,,
../images/pictures/flags96/Jordan.jpg,,Jordan,7,,,,1|0|0|1|0|0|3|0|x|x|x|x|x|x|x|x|x,5,1,0,0,1,0,0,3,0,x,x,x,x,x,x,x,x,x,1,0,3,1,0,0,0,0,0,0,0,1,0,0,,,,
../images/pictures/flags96/Kazakhstan.jpg,,Kazakhstan,6,,,,1|0|0|0|x|4|x|x|x|x|x|x|x|x|x|x|x,22,1,0,0,0,x,4,x,x,x,x,x,x,x,x,x,x,x,1,0,1,0,0,1,0,0,0,0,0,0,0,0,,,,
../images/pictures/flags96/Kenya.jpg,,Kenya,1,5,3,Speziell,1|0|0|0|x|0|5|x|0|x|x|x|x|x|x|x|x,4,1,0,0,0,x,0,5,x,0,x,x,x,x,x,x,x,x,1,0,5,0,1,0,0,0,0,0,0,0,0,0,,,,
../images/pictures/flags96/Kiribati.jpg,,Kiribati,8,,,,1|0|0|0|x|7|x|x|x|x|x|x|x|x|x|x|4,1,1,0,0,0,x,7,x,x,x,x,x,x,x,x,x,x,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,
../images/pictures/flags96/Kuwait.jpg,,Kuwait,8,,,,1|0|0|2|0|0|3|0|x|x|x|x|x|x|x|x|x,1,1,0,0,2,0,0,3,0,x,x,x,x,x,x,x,x,x,0,1,3,1,0,0,0,0,0,0,0,2,0,0,,,,
../images/pictures/flags96/Kyrgyzstan.jpg,,Kyrgyzstan,6,,,,1|0|0|0|x|4|x|x|x|x|x|x|x|x|x|x|x,22,1,0,0,0,x,4,x,x,x,x,x,x,x,x,x,x,x,1,0,1,0,0,1,0,0,0,0,0,0,0,0,,,,
